from_stop_id,to_stop_id,peak_fare,low_fare,senior_fare
12013,11958,5,5,5
12020,11958,5,5,5
12013,12016,4,4,4
12013,12017,4,4,4
12020,12016,4,4,4
12020,12017,4,4,4
12013,12009,4,4,4
12013,12024,4,4,4
12020,12009,4,4,4
12020,12024,4,4,4
12013,11957,6,6,6
12013,11959,6,6,6
12020,11957,6,6,6
12020,11959,6,6,6
12013,11956,6,6,6
12013,11960,6,6,6
12020,11956,6,6,6
12020,11960,6,6,6
12013,11954,7,7,7
12013,11962,7,7,7
12020,11954,7,7,7
12020,11962,7,7,7
12013,12015,4,4,4
12013,12018,4,4,4
12020,12015,4,4,4
12020,12018,4,4,4
12013,11942,11,11,11
12013,11974,11,11,11
12020,11942,11,11,11
12020,11974,11,11,11
12013,12011,4,4,4
12013,12012,4,4,4
12013,12021,4,4,4
12020,12011,4,4,4
12020,12012,4,4,4
12020,12021,4,4,4
12013,11947,8,8,8
12013,11969,8,8,8
12020,11947,8,8,8
12020,11969,8,8,8
12013,11949,8,8,8
12013,11967,8,8,8
12020,11949,8,8,8
12020,11967,8,8,8
12013,11955,6,6,6
12013,11961,6,6,6
12020,11955,6,6,6
12020,11961,6,6,6
12013,11946,9,9,9
12013,11970,9,9,9
12020,11946,9,9,9
12020,11970,9,9,9
12013,11953,7,7,7
12013,11963,7,7,7
12020,11953,7,7,7
12020,11963,7,7,7
12013,12007,4,4,4
12013,12026,4,4,4
12020,12007,4,4,4
12020,12026,4,4,4
12013,11944,9,9,9
12013,11972,9,9,9
12013,FRDRK_TRAN_CTR,9,9,9
12020,11944,9,9,9
12020,11972,9,9,9
12020,FRDRK_TRAN_CTR,9,9,9
12013,12014,4,4,4
12013,12019,4,4,4
12020,12014,4,4,4
12020,12019,4,4,4
12013,11940,12,12,12
12020,11940,12,12,12
12013,11952,7,7,7
12013,11964,7,7,7
12020,11952,7,7,7
12020,11964,7,7,7
12013,11943,10,10,10
12013,11973,10,10,10
12020,11943,10,10,10
12020,11973,10,10,10
12013,12006,5,5,5
12020,12006,5,5,5
12013,11948,8,8,8
12013,11968,8,8,8
12020,11948,8,8,8
12020,11968,8,8,8
12013,11950,7,7,7
12013,11966,7,7,7
12020,11950,7,7,7
12020,11966,7,7,7
12013,11941,11,11,11
12013,11975,11,11,11
12020,11941,11,11,11
12020,11975,11,11,11
12013,11951,7,7,7
12013,11965,7,7,7
12020,11951,7,7,7
12020,11965,7,7,7
11946,12008,10,10,10
11946,12025,10,10,10
11970,12008,10,10,10
11970,12025,10,10,10
11946,12010,9,9,9
11946,12023,9,9,9
11946,12875,9,9,9
11970,12010,9,9,9
11970,12023,9,9,9
11970,12875,9,9,9
11946,11958,7,7,7
11970,11958,7,7,7
11946,12016,8,8,8
11946,12017,8,8,8
11970,12016,8,8,8
11970,12017,8,8,8
11946,12009,9,9,9
11946,12024,9,9,9
11970,12009,9,9,9
11970,12024,9,9,9
11946,11957,6,6,6
11946,11959,6,6,6
11970,11957,6,6,6
11970,11959,6,6,6
11946,11956,6,6,6
11946,11960,6,6,6
11970,11956,6,6,6
11970,11960,6,6,6
11946,11954,5,5,5
11946,11962,5,5,5
11970,11954,5,5,5
11970,11962,5,5,5
11946,12015,8,8,8
11946,12018,8,8,8
11970,12015,8,8,8
11970,12018,8,8,8
11946,11942,5,5,5
11946,11974,5,5,5
11970,11942,5,5,5
11970,11974,5,5,5
11946,12011,9,9,9
11946,12012,9,9,9
11946,12021,9,9,9
11970,12011,9,9,9
11970,12012,9,9,9
11970,12021,9,9,9
11946,11947,4,4,4
11946,11969,4,4,4
11970,11947,4,4,4
11970,11969,4,4,4
11946,11949,4,4,4
11946,11967,4,4,4
11970,11949,4,4,4
11970,11967,4,4,4
11946,11955,6,6,6
11946,11961,6,6,6
11970,11955,6,6,6
11970,11961,6,6,6
11946,11953,5,5,5
11946,11963,5,5,5
11970,11953,5,5,5
11970,11963,5,5,5
11946,12007,10,10,10
11946,12026,10,10,10
11970,12007,10,10,10
11970,12026,10,10,10
11946,12014,8,8,8
11946,12019,8,8,8
11970,12014,8,8,8
11970,12019,8,8,8
11946,11940,6,6,6
11970,11940,6,6,6
11946,11952,5,5,5
11946,11964,5,5,5
11970,11952,5,5,5
11970,11964,5,5,5
11946,11943,4,4,4
11946,11973,4,4,4
11970,11943,4,4,4
11970,11973,4,4,4
11946,12006,11,11,11
11970,12006,11,11,11
11946,11948,4,4,4
11946,11968,4,4,4
11970,11948,4,4,4
11970,11968,4,4,4
11946,11950,5,5,5
11946,11966,5,5,5
11970,11950,5,5,5
11970,11966,5,5,5
11946,12013,9,9,9
11946,12020,9,9,9
11970,12013,9,9,9
11970,12020,9,9,9
11946,11941,5,5,5
11946,11975,5,5,5
11970,11941,5,5,5
11970,11975,5,5,5
11946,11951,5,5,5
11946,11965,5,5,5
11970,11951,5,5,5
11970,11965,5,5,5
12016,12008,5,5,5
12016,12025,5,5,5
12017,12008,5,5,5
12017,12025,5,5,5
12016,11913,8,8,8
12016,11945,8,8,8
12016,11971,8,8,8
12017,11913,8,8,8
12017,11945,8,8,8
12017,11971,8,8,8
12016,12010,4,4,4
12016,12023,4,4,4
12016,12875,4,4,4
12017,12010,4,4,4
12017,12023,4,4,4
12017,12875,4,4,4
12016,11958,4,4,4
12017,11958,4,4,4
12016,12009,4,4,4
12016,12024,4,4,4
12017,12009,4,4,4
12017,12024,4,4,4
12016,11957,5,5,5
12016,11959,5,5,5
12017,11957,5,5,5
12017,11959,5,5,5
12016,11956,5,5,5
12016,11960,5,5,5
12017,11956,5,5,5
12017,11960,5,5,5
12016,11954,6,6,6
12016,11962,6,6,6
12017,11954,6,6,6
12017,11962,6,6,6
12016,12015,4,4,4
12016,12018,4,4,4
12017,12015,4,4,4
12017,12018,4,4,4
12016,11942,10,10,10
12016,11974,10,10,10
12017,11942,10,10,10
12017,11974,10,10,10
12016,12011,4,4,4
12016,12012,4,4,4
12016,12021,4,4,4
12017,12011,4,4,4
12017,12012,4,4,4
12017,12021,4,4,4
12016,11947,7,7,7
12016,11969,7,7,7
12017,11947,7,7,7
12017,11969,7,7,7
12016,11949,7,7,7
12016,11967,7,7,7
12017,11949,7,7,7
12017,11967,7,7,7
12016,11955,5,5,5
12016,11961,5,5,5
12017,11955,5,5,5
12017,11961,5,5,5
12016,11946,8,8,8
12016,11970,8,8,8
12017,11946,8,8,8
12017,11970,8,8,8
12016,11953,6,6,6
12016,11963,6,6,6
12017,11953,6,6,6
12017,11963,6,6,6
12016,12007,5,5,5
12016,12026,5,5,5
12017,12007,5,5,5
12017,12026,5,5,5
12016,11944,8,8,8
12016,11972,8,8,8
12016,FRDRK_TRAN_CTR,8,8,8
12017,11944,8,8,8
12017,11972,8,8,8
12017,FRDRK_TRAN_CTR,8,8,8
12016,12014,4,4,4
12016,12019,4,4,4
12017,12014,4,4,4
12017,12019,4,4,4
12016,11940,11,11,11
12017,11940,11,11,11
12016,11952,6,6,6
12016,11964,6,6,6
12017,11952,6,6,6
12017,11964,6,6,6
12016,11943,9,9,9
12016,11973,9,9,9
12017,11943,9,9,9
12017,11973,9,9,9
12016,12006,6,6,6
12017,12006,6,6,6
12016,11948,7,7,7
12016,11968,7,7,7
12017,11948,7,7,7
12017,11968,7,7,7
12016,11950,6,6,6
12016,11966,6,6,6
12017,11950,6,6,6
12017,11966,6,6,6
12016,12013,4,4,4
12016,12020,4,4,4
12017,12013,4,4,4
12017,12020,4,4,4
12016,11941,10,10,10
12016,11975,10,10,10
12017,11941,10,10,10
12017,11975,10,10,10
12016,11951,6,6,6
12016,11965,6,6,6
12017,11951,6,6,6
12017,11965,6,6,6
11954,12008,8,8,8
11954,12025,8,8,8
11962,12008,8,8,8
11962,12025,8,8,8
11954,11913,5,5,5
11954,11945,5,5,5
11954,11971,5,5,5
11962,11913,5,5,5
11962,11945,5,5,5
11962,11971,5,5,5
11954,12010,7,7,7
11954,12023,7,7,7
11954,12875,7,7,7
11962,12010,7,7,7
11962,12023,7,7,7
11962,12875,7,7,7
11954,11958,5,5,5
11962,11958,5,5,5
11954,12016,6,6,6
11954,12017,6,6,6
11962,12016,6,6,6
11962,12017,6,6,6
11954,12009,7,7,7
11954,12024,7,7,7
11962,12009,7,7,7
11962,12024,7,7,7
11954,11957,4,4,4
11954,11959,4,4,4
11962,11957,4,4,4
11962,11959,4,4,4
11954,11956,4,4,4
11954,11960,4,4,4
11962,11956,4,4,4
11962,11960,4,4,4
11954,12015,6,6,6
11954,12018,6,6,6
11962,12015,6,6,6
11962,12018,6,6,6
11954,11942,7,7,7
11954,11974,7,7,7
11962,11942,7,7,7
11962,11974,7,7,7
11954,12011,7,7,7
11954,12012,7,7,7
11954,12021,7,7,7
11962,12011,7,7,7
11962,12012,7,7,7
11962,12021,7,7,7
11954,11947,4,4,4
11954,11969,4,4,4
11962,11947,4,4,4
11962,11969,4,4,4
11954,11949,4,4,4
11954,11967,4,4,4
11962,11949,4,4,4
11962,11967,4,4,4
11954,11955,4,4,4
11954,11961,4,4,4
11962,11955,4,4,4
11962,11961,4,4,4
11954,11946,5,5,5
11954,11970,5,5,5
11962,11946,5,5,5
11962,11970,5,5,5
11954,11953,4,4,4
11954,11963,4,4,4
11962,11953,4,4,4
11962,11963,4,4,4
11954,12007,8,8,8
11954,12026,8,8,8
11962,12007,8,8,8
11962,12026,8,8,8
11954,11944,5,5,5
11954,11972,5,5,5
11954,FRDRK_TRAN_CTR,5,5,5
11962,11944,5,5,5
11962,11972,5,5,5
11962,FRDRK_TRAN_CTR,5,5,5
11954,12014,6,6,6
11954,12019,6,6,6
11962,12014,6,6,6
11962,12019,6,6,6
11954,11940,8,8,8
11962,11940,8,8,8
11954,11952,4,4,4
11954,11964,4,4,4
11962,11952,4,4,4
11962,11964,4,4,4
11954,11943,6,6,6
11954,11973,6,6,6
11962,11943,6,6,6
11962,11973,6,6,6
11954,12006,9,9,9
11962,12006,9,9,9
11954,11948,4,4,4
11954,11968,4,4,4
11962,11948,4,4,4
11962,11968,4,4,4
11954,11950,4,4,4
11954,11966,4,4,4
11962,11950,4,4,4
11962,11966,4,4,4
11954,12013,7,7,7
11954,12020,7,7,7
11962,12013,7,7,7
11962,12020,7,7,7
11954,11941,7,7,7
11954,11975,7,7,7
11962,11941,7,7,7
11962,11975,7,7,7
11954,11951,4,4,4
11954,11965,4,4,4
11962,11951,4,4,4
11962,11965,4,4,4
12010,12008,4,4,4
12010,12025,4,4,4
12023,12008,4,4,4
12023,12025,4,4,4
12875,12008,4,4,4
12875,12025,4,4,4
12010,11913,9,9,9
12010,11945,9,9,9
12010,11971,9,9,9
12023,11913,9,9,9
12023,11945,9,9,9
12023,11971,9,9,9
12875,11913,9,9,9
12875,11945,9,9,9
12875,11971,9,9,9
12010,11958,5,5,5
12023,11958,5,5,5
12875,11958,5,5,5
12010,12016,4,4,4
12010,12017,4,4,4
12023,12016,4,4,4
12023,12017,4,4,4
12875,12016,4,4,4
12875,12017,4,4,4
12010,12009,4,4,4
12010,12024,4,4,4
12023,12009,4,4,4
12023,12024,4,4,4
12875,12009,4,4,4
12875,12024,4,4,4
12010,11957,6,6,6
12010,11959,6,6,6
12023,11957,6,6,6
12023,11959,6,6,6
12875,11957,6,6,6
12875,11959,6,6,6
12010,11956,6,6,6
12010,11960,6,6,6
12023,11956,6,6,6
12023,11960,6,6,6
12875,11956,6,6,6
12875,11960,6,6,6
12010,11954,7,7,7
12010,11962,7,7,7
12023,11954,7,7,7
12023,11962,7,7,7
12875,11954,7,7,7
12875,11962,7,7,7
12010,12015,4,4,4
12010,12018,4,4,4
12023,12015,4,4,4
12023,12018,4,4,4
12875,12015,4,4,4
12875,12018,4,4,4
12010,11942,11,11,11
12010,11974,11,11,11
12023,11942,11,11,11
12023,11974,11,11,11
12875,11942,11,11,11
12875,11974,11,11,11
12010,12011,4,4,4
12010,12012,4,4,4
12010,12021,4,4,4
12023,12011,4,4,4
12023,12012,4,4,4
12023,12021,4,4,4
12875,12011,4,4,4
12875,12012,4,4,4
12875,12021,4,4,4
12010,11947,8,8,8
12010,11969,8,8,8
12023,11947,8,8,8
12023,11969,8,8,8
12875,11947,8,8,8
12875,11969,8,8,8
12010,11949,8,8,8
12010,11967,8,8,8
12023,11949,8,8,8
12023,11967,8,8,8
12875,11949,8,8,8
12875,11967,8,8,8
12010,11955,6,6,6
12010,11961,6,6,6
12023,11955,6,6,6
12023,11961,6,6,6
12875,11955,6,6,6
12875,11961,6,6,6
12010,11946,9,9,9
12010,11970,9,9,9
12023,11946,9,9,9
12023,11970,9,9,9
12875,11946,9,9,9
12875,11970,9,9,9
12010,11953,7,7,7
12010,11963,7,7,7
12023,11953,7,7,7
12023,11963,7,7,7
12875,11953,7,7,7
12875,11963,7,7,7
12010,12007,4,4,4
12010,12026,4,4,4
12023,12007,4,4,4
12023,12026,4,4,4
12875,12007,4,4,4
12875,12026,4,4,4
12010,11944,9,9,9
12010,11972,9,9,9
12010,FRDRK_TRAN_CTR,9,9,9
12023,11944,9,9,9
12023,11972,9,9,9
12023,FRDRK_TRAN_CTR,9,9,9
12875,11944,9,9,9
12875,11972,9,9,9
12875,FRDRK_TRAN_CTR,9,9,9
12010,12014,4,4,4
12010,12019,4,4,4
12023,12014,4,4,4
12023,12019,4,4,4
12875,12014,4,4,4
12875,12019,4,4,4
12010,11940,12,12,12
12023,11940,12,12,12
12875,11940,12,12,12
12010,11952,7,7,7
12010,11964,7,7,7
12023,11952,7,7,7
12023,11964,7,7,7
12875,11952,7,7,7
12875,11964,7,7,7
12010,11943,10,10,10
12010,11973,10,10,10
12023,11943,10,10,10
12023,11973,10,10,10
12875,11943,10,10,10
12875,11973,10,10,10
12010,12006,5,5,5
12023,12006,5,5,5
12875,12006,5,5,5
12010,11948,8,8,8
12010,11968,8,8,8
12023,11948,8,8,8
12023,11968,8,8,8
12875,11948,8,8,8
12875,11968,8,8,8
12010,11950,7,7,7
12010,11966,7,7,7
12023,11950,7,7,7
12023,11966,7,7,7
12875,11950,7,7,7
12875,11966,7,7,7
12010,12013,4,4,4
12010,12020,4,4,4
12023,12013,4,4,4
12023,12020,4,4,4
12875,12013,4,4,4
12875,12020,4,4,4
12010,11941,11,11,11
12010,11975,11,11,11
12023,11941,11,11,11
12023,11975,11,11,11
12875,11941,11,11,11
12875,11975,11,11,11
12010,11951,7,7,7
12010,11965,7,7,7
12023,11951,7,7,7
12023,11965,7,7,7
12875,11951,7,7,7
12875,11965,7,7,7
12007,12008,4,4,4
12007,12025,4,4,4
12026,12008,4,4,4
12026,12025,4,4,4
12007,11913,10,10,10
12007,11945,10,10,10
12007,11971,10,10,10
12026,11913,10,10,10
12026,11945,10,10,10
12026,11971,10,10,10
12007,12010,4,4,4
12007,12023,4,4,4
12007,12875,4,4,4
12026,12010,4,4,4
12026,12023,4,4,4
12026,12875,4,4,4
12007,11958,6,6,6
12026,11958,6,6,6
12007,12016,5,5,5
12007,12017,5,5,5
12026,12016,5,5,5
12026,12017,5,5,5
12007,12009,4,4,4
12007,12024,4,4,4
12026,12009,4,4,4
12026,12024,4,4,4
12007,11957,7,7,7
12007,11959,7,7,7
12026,11957,7,7,7
12026,11959,7,7,7
12007,11956,7,7,7
12007,11960,7,7,7
12026,11956,7,7,7
12026,11960,7,7,7
12007,11954,8,8,8
12007,11962,8,8,8
12026,11954,8,8,8
12026,11962,8,8,8
12007,12015,5,5,5
12007,12018,5,5,5
12026,12015,5,5,5
12026,12018,5,5,5
12007,11942,12,12,12
12007,11974,12,12,12
12026,11942,12,12,12
12026,11974,12,12,12
12007,12011,4,4,4
12007,12012,4,4,4
12007,12021,4,4,4
12026,12011,4,4,4
12026,12012,4,4,4
12026,12021,4,4,4
12007,11947,9,9,9
12007,11969,9,9,9
12026,11947,9,9,9
12026,11969,9,9,9
12007,11949,9,9,9
12007,11967,9,9,9
12026,11949,9,9,9
12026,11967,9,9,9
12007,11955,7,7,7
12007,11961,7,7,7
12026,11955,7,7,7
12026,11961,7,7,7
12007,11946,10,10,10
12007,11970,10,10,10
12026,11946,10,10,10
12026,11970,10,10,10
12007,11953,8,8,8
12007,11963,8,8,8
12026,11953,8,8,8
12026,11963,8,8,8
12007,11944,10,10,10
12007,11972,10,10,10
12007,FRDRK_TRAN_CTR,10,10,10
12026,11944,10,10,10
12026,11972,10,10,10
12026,FRDRK_TRAN_CTR,10,10,10
12007,12014,5,5,5
12007,12019,5,5,5
12026,12014,5,5,5
12026,12019,5,5,5
12007,11940,13,13,13
12026,11940,13,13,13
12007,11952,8,8,8
12007,11964,8,8,8
12026,11952,8,8,8
12026,11964,8,8,8
12007,11943,11,11,11
12007,11973,11,11,11
12026,11943,11,11,11
12026,11973,11,11,11
12007,12006,4,4,4
12026,12006,4,4,4
12007,11948,9,9,9
12007,11968,9,9,9
12026,11948,9,9,9
12026,11968,9,9,9
12007,11950,8,8,8
12007,11966,8,8,8
12026,11950,8,8,8
12026,11966,8,8,8
12007,12013,4,4,4
12007,12020,4,4,4
12026,12013,4,4,4
12026,12020,4,4,4
12007,11941,12,12,12
12007,11975,12,12,12
12026,11941,12,12,12
12026,11975,12,12,12
12007,11951,8,8,8
12007,11965,8,8,8
12026,11951,8,8,8
12026,11965,8,8,8
11957,12008,7,7,7
11957,12025,7,7,7
11959,12008,7,7,7
11959,12025,7,7,7
11957,11913,6,6,6
11957,11945,6,6,6
11957,11971,6,6,6
11959,11913,6,6,6
11959,11945,6,6,6
11959,11971,6,6,6
11957,12010,6,6,6
11957,12023,6,6,6
11957,12875,6,6,6
11959,12010,6,6,6
11959,12023,6,6,6
11959,12875,6,6,6
11957,11958,4,4,4
11959,11958,4,4,4
11957,12016,5,5,5
11957,12017,5,5,5
11959,12016,5,5,5
11959,12017,5,5,5
11957,12009,6,6,6
11957,12024,6,6,6
11959,12009,6,6,6
11959,12024,6,6,6
11957,11956,4,4,4
11957,11960,4,4,4
11959,11956,4,4,4
11959,11960,4,4,4
11957,11954,4,4,4
11957,11962,4,4,4
11959,11954,4,4,4
11959,11962,4,4,4
11957,12015,5,5,5
11957,12018,5,5,5
11959,12015,5,5,5
11959,12018,5,5,5
11957,11942,8,8,8
11957,11974,8,8,8
11959,11942,8,8,8
11959,11974,8,8,8
11957,12011,6,6,6
11957,12012,6,6,6
11957,12021,6,6,6
11959,12011,6,6,6
11959,12012,6,6,6
11959,12021,6,6,6
11957,11947,5,5,5
11957,11969,5,5,5
11959,11947,5,5,5
11959,11969,5,5,5
11957,11949,5,5,5
11957,11967,5,5,5
11959,11949,5,5,5
11959,11967,5,5,5
11957,11955,4,4,4
11957,11961,4,4,4
11959,11955,4,4,4
11959,11961,4,4,4
11957,11946,6,6,6
11957,11970,6,6,6
11959,11946,6,6,6
11959,11970,6,6,6
11957,11953,4,4,4
11957,11963,4,4,4
11959,11953,4,4,4
11959,11963,4,4,4
11957,12007,7,7,7
11957,12026,7,7,7
11959,12007,7,7,7
11959,12026,7,7,7
11957,11944,6,6,6
11957,11972,6,6,6
11957,FRDRK_TRAN_CTR,6,6,6
11959,11944,6,6,6
11959,11972,6,6,6
11959,FRDRK_TRAN_CTR,6,6,6
11957,12014,5,5,5
11957,12019,5,5,5
11959,12014,5,5,5
11959,12019,5,5,5
11957,11940,9,9,9
11959,11940,9,9,9
11957,11952,4,4,4
11957,11964,4,4,4
11959,11952,4,4,4
11959,11964,4,4,4
11957,11943,7,7,7
11957,11973,7,7,7
11959,11943,7,7,7
11959,11973,7,7,7
11957,12006,8,8,8
11959,12006,8,8,8
11957,11948,5,5,5
11957,11968,5,5,5
11959,11948,5,5,5
11959,11968,5,5,5
11957,11950,4,4,4
11957,11966,4,4,4
11959,11950,4,4,4
11959,11966,4,4,4
11957,12013,6,6,6
11957,12020,6,6,6
11959,12013,6,6,6
11959,12020,6,6,6
11957,11941,8,8,8
11957,11975,8,8,8
11959,11941,8,8,8
11959,11975,8,8,8
11957,11951,4,4,4
11957,11965,4,4,4
11959,11951,4,4,4
11959,11965,4,4,4
11953,12008,8,8,8
11953,12025,8,8,8
11963,12008,8,8,8
11963,12025,8,8,8
11953,11913,5,5,5
11953,11945,5,5,5
11953,11971,5,5,5
11963,11913,5,5,5
11963,11945,5,5,5
11963,11971,5,5,5
11953,12010,7,7,7
11953,12023,7,7,7
11953,12875,7,7,7
11963,12010,7,7,7
11963,12023,7,7,7
11963,12875,7,7,7
11953,11958,5,5,5
11963,11958,5,5,5
11953,12016,6,6,6
11953,12017,6,6,6
11963,12016,6,6,6
11963,12017,6,6,6
11953,12009,7,7,7
11953,12024,7,7,7
11963,12009,7,7,7
11963,12024,7,7,7
11953,11957,4,4,4
11953,11959,4,4,4
11963,11957,4,4,4
11963,11959,4,4,4
11953,11956,4,4,4
11953,11960,4,4,4
11963,11956,4,4,4
11963,11960,4,4,4
11953,11954,4,4,4
11953,11962,4,4,4
11963,11954,4,4,4
11963,11962,4,4,4
11953,12015,6,6,6
11953,12018,6,6,6
11963,12015,6,6,6
11963,12018,6,6,6
11953,11942,7,7,7
11953,11974,7,7,7
11963,11942,7,7,7
11963,11974,7,7,7
11953,12011,7,7,7
11953,12012,7,7,7
11953,12021,7,7,7
11963,12011,7,7,7
11963,12012,7,7,7
11963,12021,7,7,7
11953,11947,4,4,4
11953,11969,4,4,4
11963,11947,4,4,4
11963,11969,4,4,4
11953,11949,4,4,4
11953,11967,4,4,4
11963,11949,4,4,4
11963,11967,4,4,4
11953,11955,4,4,4
11953,11961,4,4,4
11963,11955,4,4,4
11963,11961,4,4,4
11953,11946,5,5,5
11953,11970,5,5,5
11963,11946,5,5,5
11963,11970,5,5,5
11953,12007,8,8,8
11953,12026,8,8,8
11963,12007,8,8,8
11963,12026,8,8,8
11953,11944,5,5,5
11953,11972,5,5,5
11953,FRDRK_TRAN_CTR,5,5,5
11963,11944,5,5,5
11963,11972,5,5,5
11963,FRDRK_TRAN_CTR,5,5,5
11953,12014,6,6,6
11953,12019,6,6,6
11963,12014,6,6,6
11963,12019,6,6,6
11953,11940,8,8,8
11963,11940,8,8,8
11953,11952,4,4,4
11953,11964,4,4,4
11963,11952,4,4,4
11963,11964,4,4,4
11953,11943,6,6,6
11953,11973,6,6,6
11963,11943,6,6,6
11963,11973,6,6,6
11953,12006,9,9,9
11963,12006,9,9,9
11953,11948,4,4,4
11953,11968,4,4,4
11963,11948,4,4,4
11963,11968,4,4,4
11953,11950,4,4,4
11953,11966,4,4,4
11963,11950,4,4,4
11963,11966,4,4,4
11953,12013,7,7,7
11953,12020,7,7,7
11963,12013,7,7,7
11963,12020,7,7,7
11953,11941,7,7,7
11953,11975,7,7,7
11963,11941,7,7,7
11963,11975,7,7,7
11953,11951,4,4,4
11953,11965,4,4,4
11963,11951,4,4,4
11963,11965,4,4,4
11958,12008,6,6,6
11958,12025,6,6,6
11958,11913,7,7,7
11958,11945,7,7,7
11958,11971,7,7,7
11958,12010,5,5,5
11958,12023,5,5,5
11958,12875,5,5,5
11958,12016,4,4,4
11958,12017,4,4,4
11958,12009,5,5,5
11958,12024,5,5,5
11958,11957,4,4,4
11958,11959,4,4,4
11958,11956,4,4,4
11958,11960,4,4,4
11958,11954,5,5,5
11958,11962,5,5,5
11958,12015,4,4,4
11958,12018,4,4,4
11958,11942,9,9,9
11958,11974,9,9,9
11958,12011,5,5,5
11958,12012,5,5,5
11958,12021,5,5,5
11958,11947,6,6,6
11958,11969,6,6,6
11958,11949,6,6,6
11958,11967,6,6,6
11958,11955,4,4,4
11958,11961,4,4,4
11958,11946,7,7,7
11958,11970,7,7,7
11958,11953,5,5,5
11958,11963,5,5,5
11958,12007,6,6,6
11958,12026,6,6,6
11958,11944,7,7,7
11958,11972,7,7,7
11958,FRDRK_TRAN_CTR,7,7,7
11958,12014,4,4,4
11958,12019,4,4,4
11958,11940,10,10,10
11958,11952,5,5,5
11958,11964,5,5,5
11958,11943,8,8,8
11958,11973,8,8,8
11958,12006,7,7,7
11958,11948,6,6,6
11958,11968,6,6,6
11958,11950,5,5,5
11958,11966,5,5,5
11958,12013,5,5,5
11958,12020,5,5,5
11958,11941,9,9,9
11958,11975,9,9,9
11958,11951,5,5,5
11958,11965,5,5,5
